Regulator,Target,MoA,Likelihood
NR2E3,TMC1,-0.433904,0.315383
NR2E3,MSANTD1,0.999833,0.856197
NR2E3,KIF2A,-0.991271,0.768375
NR2E3,MST1L,0.99999,0.905832
NR2E3,PRUNE1,-0.996602,0.704831
NR2E3,ACTMAP,0.995857,0.460901
NR2E3,ERLIN1,-0.999525,0.848364
NR2E3,KCTD19,0.997346,0.6656
NR2E3,CPO,0.914488,0.145554
NR2E3,SCYL2,-0.999631,0.829735
NR2E3,SCX,0.76399,0.114209
NR2E3,PGK1,-0.998951,0.71596
NR2E3,MANF,-0.197489,0.582887
NR2E3,OR52B4,0.087016,0.034823
NR2E3,OR5B21,0.050538,0.285483
NR2E3,SNORD114-26,0.098253,0.749976
NR2E3,PRX,0.999993,0.919717
NR2E3,CAND1,-0.999953,0.910887
NR2E3,ITPK1-AS1,0.936069,0.39148
NR2E3,PPP1R2B,-0.99917,0.82047
NR2E3,SAP30BP,0.967294,0.39161
NR2E3,TMEM88,0.999999,0.912797
NR2E3,TAF1A,-0.981329,0.823253
NR2E3,SALL4,-0.007179,0.556598
NR2E3,ALPP,0.996246,0.853837
NR2E3,TFE3,0.987225,0.55839
NR2E3,TAS1R1,0.966943,0.383617
NR2E3,DDX21,-0.996689,0.865723
NR2E3,AGAP11,0.999932,0.710814
NR2E3,PKN3,0.998633,0.570435
NR2E3,NKAPP1,0.611003,0.621299
NR2E3,TEX261,0.230364,0.082392
NR2E3,DOT1L,0.992927,0.757092
NR2E3,TPCN1,0.999985,0.879311
NR2E3,SNAR-F,-0.065553,0.098534
NR2E3,MBL1P,0.999985,0.941775
NR2E3,ZNF845,-0.992524,0.448288
NR2E3,SLC7A10,0.88413,0.237568
NR2E3,KRTAP19-2,-0.008765,0.082392
NR2E3,HPF1P1,-0.031818,0.286135
NR2E3,SNORD59B,-0.009617,0.269452
NR2E3,PLSCR5,-0.007857,0.098534
NR2E3,GNRH2,0.125179,0.050472
NR2E3,ABHD17B,-0.973084,0.359989
NR2E3,SEPHS2,-0.812614,0.339933
NR2E3,IRF2,-0.891195,0.275003
NR2E3,COPB2,-0.959764,0.201909
NR2E3,PPP2R5D,-0.983978,0.722318
NR2E3,TRUB1,-0.999802,0.665686
NR2E3,CHTF18,0.65574,0.781914
NR2E3,SLC25A46,-0.993759,0.689832
NR2E3,TAC1,0.217681,0.114209
NR2E3,CLEC3A,-0.178579,0.145554
NR2E3,DIRC1,-0.668779,0.160966
NR2E3,FHL1,0.998933,0.903087
NR2E3,UNC93A,-0.232414,0.073816
NR2E3,IL3RA,0.945122,0.90366
NR2E3,ANKRD23,0.675146,0.226403
NR2E3,STOML1,-0.017255,0.066616
NR2E3,SNORA21,0.125739,0.160966
NR2E3,NR2F2,0.902178,0.606335
NR2E3,OR8D1,-0.008666,0.020162
NR2E3,GPR158,-0.01999,0.006278
NR2E3,HOXA1,-0.889531,0.523645
NR2E3,TMEM138,0.071814,0.694249
ZBTB33,STAG2,1.0,0.997542
ZBTB33,PHF6,1.0,0.999397
ZBTB33,CUL4B,1.0,0.995816
ZBTB33,ENOX2,1.0,0.998598
ZBTB33,MTMR1,1.0,0.998536
ZBTB33,ZNF280C,1.0,0.998685
ZBTB33,RLIM,1.0,0.982061
ZBTB33,CCDC107,-1.0,0.994829
ZBTB33,KLHL13,1.0,0.995784
ZBTB33,GNPTG,-1.0,0.997387
ZBTB33,OCRL,1.0,0.994034
ZBTB33,OBI1,1.0,0.992148
ZBTB33,SIPA1,-1.0,0.997451
ZBTB33,DCAF17,1.0,0.988962
ZBTB33,FMR1,1.0,0.982938
ZBTB33,SHARPIN,-1.0,0.988498
ZBTB33,ZNF12,1.0,0.984326
ZBTB33,QSER1,1.0,0.996492
ZBTB33,VWA1,-0.999999,0.981331
ZBTB33,MRE11,1.0,0.992964
ZBTB33,UBXN4,1.0,0.978068
ZBTB33,NME3,-0.999994,0.973266
ZBTB33,CRIP2,-1.0,0.996823
ZBTB33,PGRMC1,1.0,0.968995
ZBTB33,TMLHE,1.0,0.964212
ZBTB33,VMA21,1.0,0.991264
ZBTB33,TRPM7,1.0,0.974862
ZBTB33,ADSS2,1.0,0.97064
ZBTB33,SCYL2,1.0,0.979928
ZBTB33,TERF1,1.0,0.981595
ZBTB33,CEP97,1.0,0.967154
ZBTB33,SIMC1,1.0,0.951206
ZBTB33,AGGF1,1.0,0.920237
ZBTB33,UBP1,1.0,0.9614
ZBTB33,LRRC58,1.0,0.977939
ZBTB33,PRPF40A,1.0,0.977845
ZBTB33,ATP11C,1.0,0.927985
ZBTB33,TMEM150A,-0.999999,0.991717
ZBTB33,UBE3A,1.0,0.981678
ZBTB33,TMTC3,1.0,0.991844
ZBTB33,DEK,1.0,0.987136
ZBTB33,DNAJC4,-0.999976,0.95304
ZBTB33,MRAP2,1.0,0.989719
ZBTB33,RAB1B,-0.999994,0.960627
ZBTB33,FHOD1,-0.999999,0.979046
ZBTB33,FKBP2,-0.999992,0.968527
ZBTB33,RFX7,1.0,0.979363
ZBTB33,LRPAP1,-0.99996,0.90877
ZBTB33,BAG5,0.999999,0.867604
ZBTB33,CRIP1,-1.0,0.992865
ZBTB33,DEF8,-0.999966,0.911553
ZBTB33,NR1D2,0.999999,0.914675
ZBTB33,FAM167B,-0.999999,0.992874
ZBTB33,KDM1B,1.0,0.970226
ZBTB33,TPM2,-0.999999,0.980042
ZBTB33,SPAST,1.0,0.993681
ZBTB33,CLCN3,1.0,0.974534
ZBTB33,CTSH,-0.999997,0.987071
ZBTB33,UTP15,1.0,0.796156
ZBTB33,MSH6,1.0,0.985686
ZBTB33,MAFK,-0.999983,0.937731
ZBTB33,SENP1,1.0,0.983209
ZBTB33,PM20D2,1.0,0.972729
ZBTB33,SCAMP1,0.999999,0.89341
ZBTB33,TFEB,-0.999999,0.988402
ZBTB33,VKORC1,-0.999957,0.926621
ZBTB33,RPS6KC1,1.0,0.969321
ZBTB33,ZBTB41,1.0,0.940048
ZBTB33,GALE,-0.999944,0.945496
ZBTB33,IFT70A,0.999995,0.871105
ZBTB33,ARFGEF1,0.999886,0.830564
ZBTB33,RILP,-0.999969,0.955963
ZBTB33,CCDC122,0.998926,0.676427
ZBTB33,PHF8,1.0,0.951634
ZBTB33,SMAD1,1.0,0.966245
ZBTB33,ZYX,-0.999999,0.975661
ZBTB33,POF1B,1.0,0.981677
ZBTB33,ARB2A,0.99997,0.869585
ZBTB33,VPS28,-0.999705,0.853137
ZBTB33,ARHGAP45,-0.999993,0.974451
ZBTB33,NUCKS1,0.999983,0.851345
ZBTB33,MCOLN1,-0.999992,0.9783
ZBTB33,CST6,-0.999999,0.98249
ZBTB33,DENND6A,0.999996,0.859922
ZBTB33,ACTBL2,-0.998836,0.756045
ZBTB33,SERTAD1,-0.999996,0.965498
ZBTB33,SLC30A5,0.999951,0.813158
ZBTB33,AGL,0.999994,0.856479
ZBTB33,SPATA2L,-0.999701,0.738986
ZBTB33,ANTKMT,-0.999774,0.886544
ZBTB33,ZDHHC13,0.999999,0.916554
ZBTB33,XPOT,1.0,0.984308
ZBTB33,PHYHD1,-0.999975,0.953557
ZBTB33,AGPAT5,0.999984,0.850983
ZBTB33,SAMD12,1.0,0.976636
ZBTB33,HEY1,0.999679,0.659135
ZBTB33,POLD3,0.999963,0.691
ZBTB33,ZNF271P,0.980979,0.596049
ZBTB33,PTDSS1,1.0,0.954233
ZBTB33,ZNF800,0.999976,0.766564
ZBTB33,CKLF,-0.999944,0.933701
ZBTB33,PROK2,-0.999555,0.867934
ZBTB33,MAP1B,1.0,0.977865
ZBTB33,EPOR,-0.999997,0.95871
ZBTB33,TRIM32,0.999991,0.918599
ZBTB33,PRECSIT,-0.999904,0.889772
ZBTB33,INTS10,0.997296,0.648085
ZBTB33,TPGS2,0.999762,0.522894
ZBTB33,CEP20,1.0,0.85776
ZBTB33,MYADM,-0.999991,0.967485
ZBTB33,CRACR2B,-0.999991,0.957319
ZSCAN30,PAN2,1.0,0.988864
ZSCAN30,ZNF10,1.0,0.984131
ZSCAN30,RNF138P1,0.999951,0.87764
ZSCAN30,PEX5L,0.999241,0.920158
ZSCAN30,ZNF397,1.0,0.980332
ZSCAN30,PNISR,1.0,0.98138
ZSCAN30,EFCAB13,0.999942,0.826616
ZSCAN30,ZNF182,1.0,0.938086
ZSCAN30,ZMAT1,1.0,0.97497
ZSCAN30,SETD7,-0.966684,0.792946
ZSCAN30,SETDB1,0.999898,0.532433
ZSCAN30,ZNF417,1.0,0.948613
ZSCAN30,C6ORF163,0.999984,0.859631
ZSCAN30,CREG1,-0.999513,0.81922
ZSCAN30,PHF6,0.617445,0.734453
ZSCAN30,SNORD114-23,0.18087,0.066616
ZSCAN30,AMY2B,1.0,0.976191
ZSCAN30,PGM5P2,0.996167,0.851305
ZSCAN30,NRBP1,-0.999866,0.883027
ZSCAN30,C14ORF93,0.999079,0.810378
ZSCAN30,KDELR2,-0.999934,0.81395
ZSCAN30,AHI1,0.999643,0.592235
ZSCAN30,CCDC141,0.825999,0.797183
ZSCAN30,TNRC6A,1.0,0.966787
ZSCAN30,MACROD2,0.936072,0.883161
ZSCAN30,DNAJC27,0.999994,0.930149
ZSCAN30,PROX1,0.99223,0.226403
ZSCAN30,HSPA12B,0.663247,0.835544
ZSCAN30,NSUN6,0.997643,0.769178
ZSCAN30,HEMK1,0.999999,0.846004
ZSCAN30,PGA4,-0.022066,0.350507
ZSCAN30,RALGAPA1,0.999994,0.821988
ZSCAN30,SLFN11,0.677724,0.607294
ZSCAN30,CDKL2,0.346594,0.815949
ZSCAN30,GLMP,-0.781439,0.539166
ZSCAN30,DEF8,0.131092,0.640297
ZSCAN30,SLC10A3,-0.999764,0.752196
ZSCAN30,ECM2,-0.013256,0.846465
ZSCAN30,ZNF670,0.742702,0.256554
ZSCAN30,MTTP,0.393485,0.020162
ZSCAN30,GPBP1,0.996372,0.479927
ZSCAN30,UBXN6,-0.905603,0.547948
ZSCAN30,SLC31A1,-0.66955,0.129704
ZSCAN30,CCDC125,0.995553,0.445194
ZSCAN30,KLF14,0.106463,0.066616
ZSCAN30,ZBTB12,0.952171,0.813307
ZSCAN30,RPS11,-0.933373,0.839826
ZSCAN30,TM9SF2,-0.582932,0.226403
ZSCAN30,MYO1H,0.523047,0.31917
ZGLP1,BRICD5,1.0,0.999477
ZGLP1,CELF6,1.0,0.995325
ZGLP1,YJEFN3,1.0,0.999119
ZGLP1,FAM193B,1.0,0.998443
ZGLP1,PILRB,1.0,0.99802
ZGLP1,ITIH4,1.0,0.994796
ZGLP1,TEPSIN,1.0,0.997178
ZGLP1,NPFF,1.0,0.994976
ZGLP1,SCNN1D,1.0,0.995651
ZGLP1,DNHD1,1.0,0.996677
ZGLP1,YJU2B,1.0,0.997616
ZGLP1,CDK3,1.0,0.9984
ZGLP1,CSAD,1.0,0.998505
ZGLP1,NCKAP1,-0.999995,0.977772
ZGLP1,GHRLOS,1.0,0.990324
ZGLP1,CROCCP2,1.0,0.996846
ZGLP1,KCNAB3,1.0,0.992949
ZGLP1,CENPT,1.0,0.997047
ZGLP1,RDH5,1.0,0.971382
ZGLP1,PCSK4,1.0,0.983508
ZGLP1,MTMR2,-0.999997,0.973362
ZGLP1,PROCA1,1.0,0.97791
ZGLP1,SULT1A3,1.0,0.990823
ZGLP1,CENATAC,1.0,0.994462
ZGLP1,ANKLE1,0.999999,0.954575
ZGLP1,SDHAP3,1.0,0.979772
ZGLP1,TRPV1,1.0,0.987564
ZGLP1,CAPN3,1.0,0.984114
ZGLP1,RRAGC,-0.999995,0.970942
ZGLP1,NDUFS1,-0.999997,0.980357
ZGLP1,SEPTIN7P2,1.0,0.994123
ZGLP1,SFI1,1.0,0.994187
ZGLP1,CACNB1,1.0,0.974567
ZGLP1,PIDD1,1.0,0.992626
ZGLP1,VPS35,-0.999968,0.902618
ZGLP1,WASL,-0.999972,0.907885
ZGLP1,ZNF700,1.0,0.986198
ZGLP1,DRICH1,0.999998,0.921713
ZGLP1,GNB3,1.0,0.968505
ZGLP1,TMEM184C,-0.999986,0.919098
ZGLP1,SRRM5,1.0,0.98481
ZGLP1,MSANTD1,1.0,0.914914
ZGLP1,PPP3CA,-0.999954,0.907619
ZGLP1,CAPN10,1.0,0.991525
ZGLP1,MPZL3,-0.999926,0.88523
ZGLP1,PROZ,1.0,0.948703
ZGLP1,RUSC1-AS1,1.0,0.990715
ZGLP1,FDX2,0.99999,0.882337
ZGLP1,HACD2,-0.999991,0.953203
ZGLP1,HPX,1.0,0.978528
ZGLP1,PIF1,1.0,0.972096
ZGLP1,ATE1,-0.999946,0.935199
ZGLP1,GRIPAP1,1.0,0.97042
ZGLP1,PMS2P3,1.0,0.992814
ZGLP1,DMPK,1.0,0.980292
ZGLP1,MIIP,0.999999,0.946828
ZGLP1,NXF1,1.0,0.953566
ZGLP1,ZDHHC11,1.0,0.956014
ZGLP1,ACCS,1.0,0.951796
ZGLP1,DOC2A,1.0,0.91456
ZGLP1,ADAM10,-0.999968,0.913944
ZGLP1,GNG12,-0.99999,0.954364
ZGLP1,SMTNL1,0.999983,0.887204
ZGLP1,RARS2,-0.999623,0.735418
ZGLP1,PLIN1,0.999987,0.829925
ZGLP1,ARL13A,0.993185,0.654846
ZGLP1,TAS2R19,0.999898,0.697875
ZGLP1,HSD17B7P2,1.0,0.96033
ZGLP1,KCND1,0.999621,0.642497
ZGLP1,DPY19L2P2,0.999116,0.614688
ZGLP1,SRSF5,1.0,0.959429
ZGLP1,SHFL,0.999993,0.856923
ZGLP1,LPP,-0.999454,0.857807
ZGLP1,POU5F1,0.999104,0.599388
ZGLP1,SLC7A9,0.999996,0.907
ZGLP1,AGBL2,0.998626,0.632123
ZGLP1,SLC26A10P,0.99958,0.808428
ZGLP1,TMEM87A,-0.999733,0.651839
ZGLP1,TAS2R46,0.976731,0.440685
ZGLP1,MYBPC3,0.999974,0.81459
ZGLP1,ORMDL1,0.999772,0.772425
ZGLP1,SNORD91B,0.309179,0.239583
ZGLP1,CPD,-0.999495,0.73544
ZGLP1,C19ORF18,0.999925,0.677566
ZGLP1,MARVELD2,-0.997377,0.712039
ZGLP1,ALOX12P2,0.999601,0.918926
ZGLP1,TTC24,0.999218,0.70128
ZGLP1,MIR17HG,1.0,0.954075
ZGLP1,TBC1D10C,0.927562,0.280764
ZGLP1,ATMIN,-0.999817,0.761676
ZGLP1,FAM209B,0.999965,0.765826
ZGLP1,TBR1,-0.008718,0.308787
ZGLP1,IL27,0.385821,0.440149
ZGLP1,TTTY23,0.084643,0.050472
ZGLP1,SLC7A10,0.882249,0.570265
ZGLP1,LOC285847,0.983663,0.522894
ZGLP1,LOC100134868,-0.7363,0.226403
ZGLP1,MUC16,0.148628,0.129704
ZGLP1,TNFSF13B,-0.393589,0.6492
ZGLP1,MAP2K4,-0.999771,0.746087
ZGLP1,SPATA16,0.601005,0.175307
ZGLP1,KRTAP19-6,0.091695,0.050472
ZGLP1,TOR1AIP2,-0.999986,0.952397
ZGLP1,ZAP70,0.999739,0.790751
ZGLP1,ABHD2,-0.99737,0.359989
ZGLP1,CIMIP2A,0.992855,0.425639
ZGLP1,EIF4E1B,0.178997,0.020162
ZGLP1,IL2,0.256685,0.201909
ZGLP1,OR11H1,0.098995,0.006278
ZGLP1,EIF2A,-0.997288,0.75439
ZGLP1,CIMIP1,-0.113271,0.073816
ZGLP1,LEMD1,-0.061308,0.073816
ZGLP1,RASSF1,0.99998,0.841064
ZGLP1,CLRN3,0.060889,0.050472
ZGLP1,SIGIRR,0.882248,0.37179
ZGLP1,SCFD2,-0.961,0.40468
ZGLP1,OR5K3,0.165087,0.066616
ZGLP1,TSGA10IP,0.192606,0.175307
ZGLP1,MAP2K7,1.0,0.918139
ZGLP1,MOG,0.109334,0.082392
ZNF737,ZNF626,1.0,0.999931
ZNF737,ZNF43,1.0,0.99997
ZNF737,ZNF682,1.0,0.999709
ZNF737,ZNF493,1.0,0.999885
ZNF737,ZNF253,1.0,0.999169
ZNF737,ZNF91,1.0,0.999739
ZNF737,ZNF439,1.0,0.997558
ZNF737,ZNF506,1.0,0.998917
ZNF737,ZC4H2,1.0,0.994984
ZNF737,ABCA11P,0.999998,0.93961
ZNF737,B4GALNT1,-0.999998,0.983462
ZNF737,ZNF665,1.0,0.998834
ZNF737,ETFB,-0.999991,0.975522
ZNF737,SNORA16B,-0.083294,0.160966
ZNF737,CORO6,-0.988896,0.648276
ZNF737,DNAJC25,-0.988669,0.675115
ZNF737,TCEANC,0.999605,0.824786
ZNF737,PCYOX1,0.059722,0.604008
ZNF737,ZNF582,1.0,0.994545
ZNF737,NPB,-0.017791,0.034823
ZNF737,CLTB,-0.997756,0.307696
ZNF737,NCKAP5,0.999484,0.931606
HSFX2,CDC42BPG,1.0,0.990648
HSFX2,MECP2,1.0,0.989094
HSFX2,ZNF707,1.0,0.993446
HSFX2,EIF2S1,-0.999998,0.984545
HSFX2,CROCCP3,1.0,0.99033
HSFX2,HSPA13,-0.999986,0.964372
HSFX2,TRIOBP,1.0,0.968231
HSFX2,BAG2,-0.999984,0.962808
HSFX2,MTHFD2,-0.99997,0.927469
HSFX2,STK11IP,1.0,0.955321
HSFX2,CROCC,1.0,0.977652
HSFX2,PGM3,-0.999956,0.938968
HSFX2,HIBADH,-0.993788,0.843305
HSFX2,CHAC2,-0.999963,0.97129
HSFX2,CHUK,-0.999988,0.931806
HSFX2,PHTF2,-0.999789,0.90064
HSFX2,SAR1B,-0.99999,0.977154
HSFX2,VPS26A,-0.999974,0.971023
HSFX2,DDX18,-0.999956,0.939085
HSFX2,DIDO1,1.0,0.971098
HSFX2,XBP1,-0.999821,0.859404
HSFX2,PUS7L,-0.999978,0.946835
HSFX2,AZIN1,-0.999983,0.962088
HSFX2,METTL9,-0.999784,0.918796
HSFX2,METTL2B,-0.999937,0.907337
HSFX2,GRID2IP,0.992088,0.631328
HSFX2,CALCOCO1,0.999999,0.956592
HSFX2,LDHA,-0.999494,0.894501
HSFX2,SRPRB,-0.999988,0.963426
HSFX2,UTP23,-0.99993,0.90857
HSFX2,OGA,0.999996,0.88385
HSFX2,CNOT7,-0.999825,0.853431
HSFX2,BPNT1,-0.997619,0.859841
HSFX2,NDUFB5,-0.999642,0.921548
HSFX2,GNPDA1,-0.991218,0.837132
HSFX2,MATN4,0.99948,0.846556
HSFX2,KPNA3,-0.999955,0.937216
HSFX2,SDHAF2,-0.997894,0.895533
HSFX2,LOC100130987,0.999983,0.774796
HSFX2,TGDS,-0.999782,0.943062
HSFX2,SERP1,-0.999255,0.857955
HSFX2,SNORD68,0.052629,0.292383
HSFX2,HSD17B12,-0.999866,0.935948
HSFX2,IQSEC2,0.999959,0.879862
HSFX2,GULP1,-0.997932,0.698553
HSFX2,FBXO22,-0.999945,0.951512
HSFX2,DYRK1B,1.0,0.914989
HSFX2,TMEM70,-0.999896,0.928754
HSFX2,KDM2A,0.999843,0.927226
HSFX2,PCDHGC4,0.999747,0.876117
HSFX2,MKKS,-0.998096,0.875756
HSFX2,LOC100129534,0.999998,0.89085
HSFX2,COQ6,-0.047283,0.560411
HSFX2,PBX1,0.999878,0.729182
HSFX2,ZNF397,0.999967,0.87581
HSFX2,SLC36A4,-0.988135,0.64446
HSFX2,TNFRSF14-AS1,0.999998,0.906757
HSFX2,SMPD4BP,0.999993,0.863253
HSFX2,SHQ1,-0.999186,0.709833
HSFX2,MRPL33,-0.998668,0.935436
HSFX2,NFRKB,0.999937,0.812187
HSFX2,PSMD8,-0.999807,0.862478
HSFX2,PLPPR1,-0.804375,0.506104
HSFX2,C1QL2,0.972538,0.226403
HSFX2,LEMD3,-0.20992,0.371206
HSFX2,RREB1,0.969057,0.732934
HSFX2,ABHD10,-0.993277,0.900174
HSFX2,SMU1,-0.995517,0.683485
HSFX2,XRCC5,-0.99654,0.767819
HSFX2,UBE2E1,-0.99911,0.787448
HSFX2,MOSPD1,-0.692875,0.688555
HSFX2,TMEM209,-0.99477,0.77325
HSFX2,CAMK2B,0.923811,0.417577
HSFX2,HNRNPF,-0.99966,0.932992
HSFX2,EPX,0.739058,0.214252
HSFX2,MRPL44,-0.999882,0.92719
HSFX2,HEXA-AS1,0.956106,0.307696
HSFX2,TTC23,0.822043,0.160966
HSFX2,CANX,-0.999385,0.620915
HSFX2,ZER1,0.999997,0.861769
HSFX2,LZIC,-0.999864,0.889856
HSFX2,EDC4,0.999988,0.851966
HSFX2,HSF4,0.999774,0.662669
HSFX2,PLSCR1,-0.973456,0.226403
HSFX2,ZMYM1,-0.439308,0.578729
HSFX2,LRRC4B,0.989031,0.307696
HSFX2,XRRA1,0.85064,0.160966
HSFX2,PARK7,-0.988963,0.731089
HSFX2,WFDC8,0.338988,0.050472
HSFX2,SCARNA9L,0.171023,0.129704
HSFX2,PLCXD2,-0.049784,0.314164
HSFX2,CCZ1,-0.996026,0.871133
HSFX2,TXLNA,0.965027,0.576641
HSFX2,HIGD1C,-0.020213,0.082392
ZNF717,ZNF383,0.999852,0.795115
ZNF717,RABAC1,0.286717,0.707871
ZNF717,ATG14,0.748728,0.336144
ZNF717,GLIPR1,0.390451,0.855735
ZNF717,KCNMB2,0.293281,0.492362
ZNF717,YWHAH,0.084838,0.314448
ZNF717,LONRF3,0.995474,0.8638
ZNF717,OR4D5,-0.024745,0.073816
ZNF717,GLB1L3,0.203788,0.050472
ZNF717,C2ORF74,0.888709,0.641067
ZNF717,STARD8,0.97891,0.812352
ZNF717,ZNF568,0.999999,0.970344
ZNF717,EXOSC10,0.048621,0.006278
ZNF717,PPP1R3B,0.950747,0.558815
ZNF717,PCDHGA6,0.996568,0.731801
ZNF717,ZNF221,0.999955,0.838994
ZNF717,N4BP2,0.889303,0.581336
ZNF717,DNAJB5,-0.021022,0.371718
ZNF717,MAFK,0.081462,0.856679
ZNF717,ZNF578,0.999945,0.95411
ZNF717,UBAC1,-0.980792,0.886957
ZNF717,DCAF16,0.456444,0.642955
MEF2B,CPNE5,1.0,0.999721
MEF2B,DERL3,1.0,0.999659
MEF2B,FCRL5,1.0,0.999498
MEF2B,CD79A,1.0,0.999666
MEF2B,CD19,1.0,0.99961
MEF2B,PNOC,1.0,0.999395
MEF2B,ADAM6,1.0,0.999391
MEF2B,FER1L4,1.0,0.998082
MEF2B,VPREB3,1.0,0.997281
MEF2B,FAM30A,1.0,0.999325
MEF2B,PIM2,1.0,0.999206
MEF2B,TSHR,1.0,0.999313
MEF2B,IRF4,1.0,0.99904
MEF2B,JSRP1,1.0,0.999019
MEF2B,TLR9,1.0,0.998758
MEF2B,CD27,1.0,0.998659
MEF2B,PRKCG,1.0,0.959283
MEF2B,FCRL2,1.0,0.998642
MEF2B,PTPRVP,1.0,0.977525
MEF2B,TPTE2,1.0,0.985719
MEF2B,MEI1,1.0,0.997757
MEF2B,TNFRSF13C,1.0,0.949495
MEF2B,BFSP2,1.0,0.997735
MEF2B,PPP3CA,-0.999859,0.95837
MEF2B,SYNGR3,0.999996,0.975352
MEF2B,CRK,-0.999975,0.889048
MEF2B,KCTD13,0.993211,0.863286
MEF2B,RRM2,0.999653,0.837734
MEF2B,ANKRD40,-0.999956,0.911869
MEF2B,OR4C6,0.999953,0.93336
MEF2B,SLC6A7,0.999999,0.890735
MEF2B,C4ORF50,0.999995,0.920252
MEF2B,FKBP2,0.999977,0.808398
MEF2B,USP53,-0.999022,0.909579
MEF2B,NXPE4,0.999999,0.969435
MEF2B,ZNF215,0.999299,0.886735
MEF2B,SLC17A9,1.0,0.978085
MEF2B,ZC3H14,-0.999929,0.725119
MEF2B,GRK2,0.999813,0.753832
MEF2B,PSD,0.986435,0.670058
MEF2B,FDCSP,1.0,0.893765
MEF2B,MIXL1,0.999097,0.835618
MEF2B,MEGF9,-0.998234,0.80463
MEF2B,KLHL17,0.999956,0.853978
MEF2B,AURKC,0.998196,0.533915
MEF2B,SDE2,-0.977311,0.746247
MEF2B,RC3H1,-0.960397,0.644338
MEF2B,HDHD2,-0.980117,0.593203
MEF2B,CDC37L1,-0.967262,0.552672
MEF2B,ARFGAP1,0.999994,0.86684
MEF2B,BANF2,-0.009747,0.418367
MEF2B,H1-3,0.983969,0.632419
MEF2B,PAK2,-0.154424,0.098534
MEF2B,ZAR1L,0.784387,0.237568
MEF2B,SCX,0.988767,0.664974
MEF2B,C12ORF75,-0.017744,0.240765
MEF2B,ETV3L,-0.116258,0.175307
MEF2B,ULK2,-0.997165,0.777408
MEF2B,POTEC,-0.015725,0.006278
MEF2B,OR6F1,0.084591,0.020162
MEF2B,SHD,0.995265,0.334551
MEF2B,PATE4,0.050046,0.098534
MEF2B,MTG2,0.995077,0.570982
MEF2B,MAOA,-0.996903,0.800532
MEF2B,FOXD4L5,0.181742,0.050472
MEF2B,FAM111B,0.74375,0.703981
MEF2B,ARL9,0.316329,0.834553
MEF2B,DIS3,-0.953674,0.662447
MEF2B,C20ORF203,0.989727,0.437112
MEF2B,SLC18A1,0.996041,0.646829
MEF2B,NEK7,-0.997516,0.900251
MEF2B,C7ORF33,0.534028,0.36249
MEF2B,FKBP1B,-0.947351,0.759264
MEF2B,GLT8D1,0.118412,0.240833
MEF2B,IFT22,-0.201564,0.073816
MEF2B,ERF,0.930252,0.656469
MEF2B,KIF16B,-0.489731,0.548684
MEF2B,RALGAPA1,-0.269877,0.637784
MEF2B,PRPH,-0.052191,0.46538
MEF2B,CNKSR2,-0.936945,0.434719
MEF2B,HACE1,-0.895011,0.25487
MEF2B,C1ORF159,0.999777,0.831804
MEF2B,SNORD115-11,-0.027423,0.050472
HSFX1,SNORD105B,-0.010126,0.510812
HSFX1,KRTAP7-1,-0.13123,0.18884
HSFX1,MED26,0.202351,0.319736
HSFX1,AANAT,0.239613,0.538511
HSFX1,OR5W2,0.090644,0.129704
HSFX1,PITX3,0.069793,0.374272
HSFX1,CHCHD7,-0.09563,0.552647
HSFX1,OR2Z1,0.197727,0.050472
HSFX1,NUDT7,-0.088185,0.073816
HSFX1,CSPG4P2Y,-0.034876,0.020162
HSFX1,SLC10A7,-0.069657,0.242422
HSFX1,OR4C11,0.049629,0.034823
HSFX1,EDDM3B,0.054597,0.006278
HSFX1,RNF216,0.268408,0.33521
HSFX1,OR7A17,-0.125628,0.18884
HSFX1,UCP1,-0.01039,0.050472
HSFX1,KLHL34,0.19173,0.066616
HSFX1,APOBEC3D,-0.015003,0.129704
HSFX1,PEX11B,0.397413,0.18884
HSFX1,DNAJC25-GNG10,0.114954,0.098534
HSFX1,DEFB121,0.19242,0.241977
HSFX1,NLRP8,-0.01022,0.050472
HSFX1,SNORD46,0.098534,0.006278
HSFX1,LINC02112,0.108449,0.098534
HSFX1,IFNA13,-0.01654,0.262316
HSFX1,SMIM8,-0.161554,0.160966
HSFX1,UOX,0.057269,0.066616
HSFX1,SNORD114-20,0.105157,0.082392
HSFX1,MSGN1,0.064762,0.114209
HSFX1,SSX7,-0.007257,0.020162
HSFX1,NXF4,0.12511,0.290958
HSFX1,IL1F10,-0.014325,0.082392
HSFX1,KRTAP15-1,0.377742,0.18884
HSFX1,NLRP4,0.133313,0.006278
HSFX1,AFM,-0.020487,0.257802
HSFX1,SNORA50C,0.094765,0.429345
HSFX1,CYP8B1,-0.011743,0.073816
HSFX1,FLJ30679,0.150842,0.098534
HSFX1,RALYL,-0.026479,0.034823
HSFX1,KRTAP19-5,-0.014316,0.066616
HSFX1,ZNF433,-0.011842,0.050472
HSFX1,ELMOD1,-0.029564,0.098534
HSFX1,SERPINE1,-0.018263,0.323098
HSFX1,QARS1,-0.033157,0.114209
HSFX1,LIPF,0.169008,0.129704
HSFX1,APOL5,0.171344,0.39133
HSFX1,DNAAF3,-0.012179,0.392332
HSFX1,FABP9,-0.093832,0.160966
HSFX1,MC3R,0.241795,0.066616
